Rooms,Bathroom,Car,Landsize,Airbnb_Price,x0_h,x0_t,x0_u,x1_PI,x1_S,x1_SA,x1_SP,x1_VB,x2_Eastern Metropolitan,x2_Eastern Victoria,x2_Northern Metropolitan,x2_Northern Victoria,x2_South-Eastern Metropolitan,x2_Southern Metropolitan,x2_Western Metropolitan,x2_Western Victoria,x3_3099.0,x3_3199.0,x3_3299.0,x3_3399.0,x3_3499.0,x3_3799.0,x3_3899.0,x3_3999.0,YearBuilt,BuildingArea,Componente1,Componente2,Componente3,Componente4,Componente5,Price
3.0000000000000004,1.0,1.0,544.0,138.55682,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1930.0,160.0,1.2746427108183516,0.26961012454548544,-0.5929421863906079,-0.03086947833873062,0.17911593208491,1622000.0
2.0,1.0,1.0,0.0,138.55682,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1965.0,77.0,0.04278440341031304,0.15558130911447568,-0.2236789592236496,-0.2608008592815004,0.24591505714833453,502000.0
2.0,1.0,1.0,895.9999999999999,138.55682,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1960.0,77.0,0.1589559422140823,1.1983125950763882,-0.7177174994937714,0.4782168489975336,0.30651785465009934,435000.0
2.0,1.0,1.0,122.0,138.55682,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1960.0,105.8,0.934762973743846,-0.8854661559931399,-0.7420864962495036,0.31832233635532664,-0.10204314196014977,620000.0
5.0,3.0,2.0,801.0,138.55682,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1920.0,197.8,0.7131056526242017,0.45025397215003804,-0.2459742695479131,-0.7743182404101133,0.682719288828705,2000000.0
3.0000000000000004,1.0,1.0,0.0,138.55682,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1960.0,89.0,0.08797702648686544,0.2405101367518846,-0.13164670711418075,-0.5152933200777509,0.3657155875896066,591000.0
3.0000000000000004,1.0,1.0,768.9999999999999,138.55682,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1930.0,133.0,0.9733646106747129,0.017459552065824693,-0.5809893814826657,0.3616321471896732,0.11438864395489516,1780000.0
3.0000000000000004,2.0,2.0,656.0,138.55682,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,224.99999999999997,0.2360917594705894,1.0647801885278254,-0.2777691164864716,-0.09480654597005081,0.3780852454462644,2250000.0
2.0,1.0,1.0,424.0,138.55682,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1930.0,95.0,0.8829913280005147,-0.7440543428311669,-0.6337825953972555,0.5343912769249748,-0.13942990840052655,895000.0
3.0000000000000004,2.0,0.0,584.0,138.55682,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1920.0,213.0,1.6136494427502583,0.09962389961458118,-0.13682569049569754,-1.5083418941857685,0.7050907309037497,1800000.0
4.0,1.0,0.0,693.0,138.55682,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1935.0,136.79999999999998,1.070696835147348,-0.863367641437417,-0.44394810997762874,-0.3178449160702623,0.2757284006520693,1400000.0
2.0,1.0,1.0,84.0,138.55682,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1964.0,79.52,0.20157766404506544,0.7021460371886412,-0.17852326525183732,-0.3767563387024967,0.365010691937551,693000.0
2.0,1.0,1.0,150.0,138.55682,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1970.0,88.0,0.14438135942681166,0.7545202257287275,-0.1989562757227733,-0.32886268167808397,0.37284985217104366,900000.0
2.0,1.0,1.0,0.0,138.55682,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1960.0,76.0,0.07572420712718209,0.13643538292949706,-0.221496270317101,-0.2661647723658688,0.2440780031239498,530000.0
2.0,2.0,2.0,188.0,138.55682,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1998.8,101.39999999999999,-0.5366953466764053,1.0339963035180384,-0.14169353624779113,-0.19167931029007446,0.3838644633479949,805000.0
4.0,2.0,2.0,813.0,138.55682,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1960.0,163.0,0.4757055275474116,0.9343409427992151,-0.3525391237949016,0.04831565021279758,0.37386858762548525,2228000.0
3.0000000000000004,2.0,2.0,132.0,138.55682,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1970.0,133.8,1.673852759237965,-0.6318913645158992,-0.5510871740616836,0.7764013042802252,-0.030852829994130568,930000.0
2.0,1.0,1.0,0.0,138.55682,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1961.2,76.60000000000001,0.24698157246328828,0.663783192503056,-0.14260885050152589,-0.4614951427707415,0.3669576816658815,590000.0
3.0000000000000004,1.0,1.0,405.0,138.55682,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1930.0,102.00000000000001,1.0767329200921012,-0.1317269549449379,-0.4668161354873188,0.09460092873034408,0.09675829200947177,1602500.0
3.0000000000000004,2.0,2.0,318.0,138.55682,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.2,175.2,1.588471929979047,-0.10499887484032018,-0.7577920240309198,0.8448820160326361,0.026315247628525336,1515000.0
2.0,1.0,4.0,368.0,138.55682,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1953.0,114.39999999999999,-0.07329961798169327,0.6849058458744882,-0.9246212618960575,2.207994949711859,-0.611735780035245,1800000.0
2.0,1.0,1.0,0.0,138.55682,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1964.0,77.2,0.04963131222894956,0.152318393984966,-0.22254615906410924,-0.26355182874211597,0.24613542346542222,530000.0
2.0,1.0,1.0,0.0,138.55682,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1961.2,76.60000000000001,0.24698157246328828,0.663783192503056,-0.14260885050152589,-0.4614951427707415,0.3669576816658815,558000.0
2.0,2.0,2.0,259.0,138.55682,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1948.2,117.59999999999998,0.7057747118481632,0.49661878393544207,-0.30085226770832213,0.0010413539202864862,0.14371590688276173,1185000.0
3.0000000000000004,1.0,2.0,635.0,138.55682,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1920.0,130.0,0.8062581281629221,0.38436653503486506,-0.6272782339959185,0.7996225348661963,-0.04940906537838448,2177000.0
3.0000000000000004,1.0,1.0,891.0,138.55682,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1950.0,124.4,0.7920768616547842,0.11149879784034904,-0.6680048657528045,0.5690415237303423,0.09386328249397202,2155000.0
2.0,1.0,2.0,400.0,138.55682,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1915.0000000000002,86.8,0.8877332341627644,0.15182562395316265,-0.6572244834074347,0.9095313084561233,-0.1977646257317163,1470000.0
2.0,1.0,1.0,166.0,138.55682,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1969.0000000000002,88.40000000000002,0.14593194952482538,0.7561690422982625,-0.20486583142063303,-0.31499820834741277,0.3721367499059562,820000.0
3.0000000000000004,1.0,2.0,692.0,138.55682,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1940.0,164.0,0.6745906322388747,0.5199098733851161,-0.6101179213580249,0.7573959591823982,-0.0023500249559982945,2105000.0
3.0000000000000004,2.0,2.0,283.0,138.55682,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1990.0,160.0,1.5052592433915601,-0.48019728797048283,-0.5909230891975649,0.869444772301694,-0.002466166666105091,1625000.0
3.0000000000000004,2.0,3.0000000000000004,780.0,138.55682,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1930.6000000000001,168.40000000000003,0.37122925353647634,0.48993227139068124,-0.8047003616980555,1.0151904896130612,-0.015059689058998642,1750000.0
2.0,1.0,1.0,83.0,138.55682,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1960.0,81.0,0.22974462309494897,0.6897677485629973,-0.17234651313027652,-0.39170404269264275,0.36696808813468895,667000.0
2.0,1.0,1.0,246.0,138.55682,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1956.0,93.2,0.7675347017912593,-0.7058983912292561,-0.5750980009378625,0.3974701793577993,-0.1265089788904792,1175000.0
2.0,2.0,1.0,103.0,138.55682,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1996.2,115.6,1.769850807119602,-1.1041894538660995,-0.5463423140395911,0.475096598768417,0.012952625120228132,775000.0
3.0000000000000004,2.0,2.0,850.0,138.55682,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1947.8000000000002,157.8,0.5379077542301537,0.808750273579381,-0.43632911047820533,0.2817582817919535,0.2599574222690723,2220000.0
4.0,1.0,4.0,772.0,138.55682,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1920.0,145.0,0.21778786919090334,1.4216630131942873,-0.8188462110283091,1.8729664943029587,-0.27320838994827806,2015000.0
2.0,1.0,1.0,631.0,138.55682,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1970.0,75.0,-0.027147347814198447,0.8752636338847903,-0.4437613198511343,0.2504053856515706,0.3168496715910195,700000.0
3.0000000000000004,1.0,1.0,970.0,138.55682,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1950.0,125.4,0.7659343800990682,0.13576816904523742,-0.7027547395993969,0.6510278291734518,0.08927264940454313,1700000.0
2.0,1.0,1.0,0.0,138.55682,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1961.2,76.60000000000001,0.24698157246328828,0.663783192503056,-0.14260885050152589,-0.4614951427707415,0.3669576816658815,810000.0
4.0,2.0,2.0,686.0,138.55682,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1960.0,210.0,0.549199156409412,0.9641381945567471,-0.21206630342108554,-0.2874166851188155,0.4526745467801409,2030000.0
4.0,3.0,4.0,697.0,138.55682,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1980.0,271.0,-0.16668175866350998,1.541645574315812,-0.4064390694559597,0.29582809445673425,0.3622702811035385,2000000.0
2.0,1.0,1.0,95.0,138.55682,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1960.0,100.8,0.9757207602136592,-0.2023942951016116,-0.41647534111895324,0.013397606584255683,0.0184458446072876,706000.0
3.0000000000000004,1.0,1.0,458.99999999999994,148.13043000000005,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1920.0,130.0,1.1523012799636008,-0.09719156201727126,-0.3321442746732607,0.03424716722360867,0.05674468515837718,1587500.0
4.0,2.0,4.0,318.0,148.13043000000005,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2002.2,231.99999999999997,0.7359756420418176,0.14403951849344346,-0.621487214446827,1.8281356854280315,-0.3319761169507228,1550000.0
2.0,1.0,1.0,543.0,148.13043000000005,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1948.0,102.39999999999999,0.9140232700078567,-0.0983456372439929,-0.5081782028477061,0.48979837893599726,-0.0907317664315157,765000.0
2.0,1.0,1.0,110.00000000000001,148.13043000000005,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1960.0,83.0,0.23046303554387151,0.7151453294976542,-0.07830694971446665,-0.35331142882840916,0.29155535597391896,830000.0
3.0000000000000004,3.0,2.0,468.0,148.13043000000005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1890.0,148.0,0.9962196559901528,0.0204326934902192,-0.1867167282744755,-0.5795088256591401,0.3515296317741101,2200000.0
2.0,1.0,1.0,342.0,148.13043000000005,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1945.0,104.0,1.0033728881774724,-0.16486545272039965,-0.4101961529016604,0.2580773922670068,-0.0731825505644243,1305000.0
3.0000000000000004,2.0,1.0,145.0,148.13043000000005,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1998.0,140.0,0.7146027637449128,0.326971899358141,0.0327787686732621,-0.8900521977066506,0.38422540306756553,928000.0
2.0,1.0,1.0,0.0,148.13043000000005,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1965.0,92.0,0.24000451854524402,0.7137950558959097,-0.015754792611609825,-0.5015111890843358,0.3135860327968042,722000.0
3.0000000000000004,2.0,2.0,387.0,148.13043000000005,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1989.3999999999999,127.80000000000001,1.461756428625033,-0.48308830998032226,-0.5915098766495748,1.1341751912084357,-0.13408461235263236,1680000.0
3.0000000000000004,3.0,2.0,352.0,148.13043000000005,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1997.0,207.0,0.21109472019180991,0.6255454281556395,0.12866178272100015,-0.8503562305831766,0.4588472258951139,1640000.0
3.0000000000000004,2.0,1.0,325.0,148.13043000000005,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1910.0,197.00000000000003,1.2815969566679624,0.14768468580829563,0.11790404769523716,-1.1010753819513852,0.4477059176242739,1680000.0
3.0000000000000004,1.0,1.0,444.00000000000006,148.13043000000005,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1910.0,128.2,1.223397042145832,-0.13953958868845523,-0.3205021840649401,0.006316619933165913,0.05451511299230035,1385000.0
2.0,1.0,1.0,118.0,148.13043000000005,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1984.0,73.60000000000001,0.26794531905242297,1.0682744652413467,-0.28007565394647743,-0.29303134304232215,0.28668607146139274,690500.0
3.0000000000000004,2.0,2.0,361.0,148.13043000000005,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1995.0,216.0,0.25399740108327634,0.4095469872619712,-0.12194248008767336,-0.1931952583493767,0.18827010735667732,1850000.0
2.0,1.0,2.0,132.0,148.13043000000005,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1968.0000000000002,82.2,-0.10903453800503275,1.1941245186481015,-0.20694764931862555,0.2800444279832211,0.12034708905576182,736000.0
3.0000000000000004,2.0,2.0,0.0,148.13043000000005,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.2,150.20000000000002,1.5416630223261307,-0.5285800735234437,-0.3814515339412362,0.6367515184828424,-0.07076187463232302,1843000.0
2.0,1.0,1.0,122.0,148.13043000000005,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1967.0000000000002,81.60000000000001,0.17846532924472475,0.7414571828881987,-0.09177941611613588,-0.3209637404442314,0.28909227389693704,685000.0
2.0,1.0,3.0000000000000004,716.0,148.13043000000005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1947.8,131.20000000000002,0.28474655383784375,0.18456032263583294,-1.0812608137695765,2.0351702342839286,-0.525328901729237,1800000.0
3.0000000000000004,2.0,2.0,316.0,148.13043000000005,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1985.9999999999998,171.00000000000003,0.4795125627382728,0.8231523646480359,-0.09363960307373238,-0.2658043472623702,0.24684520907204824,1800000.0
4.0,2.0,2.0,780.0,148.13043000000005,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1973.6,162.2,1.4607274049265713,-0.2910557932026215,-0.6335413445586303,1.1937830516798718,-0.012309563144211262,1742000.0
4.0,2.0,2.0,278.0,148.13043000000005,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0000000000002,151.40000000000003,1.419760037342097,-0.34376738028017645,-0.4443178343873631,0.7495790543509303,0.012563861143709193,1420000.0
2.0,1.0,2.0,0.0,148.13043000000005,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1980.6000000000001,77.80000000000001,-0.15175985481800247,1.1943898574510066,-0.16352184637276732,0.17859419759401698,0.12493361741827316,1016000.0
3.0000000000000004,1.0,1.0,314.0,121.39855,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,105.19999999999999,0.4910329781932322,-1.0251753977858737,-0.2793699946868788,0.14606543833540556,0.03488524005421406,1330000.0
3.0000000000000004,1.0,0.0,169.0,121.39855,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1892.0,110.20000000000002,0.9099989004925071,-0.8358300934444187,0.23523881702622684,-0.9355406629323039,0.3474655102039402,1540000.0
4.0,3.0,0.0,122.0,121.39855,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1890.0,130.0,0.9026399967959102,-0.2943153436896854,0.8875684448911535,-2.646146342542601,1.0484829646668816,1425000.0
2.0,1.0,1.0,210.0,121.39855,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1911.0,92.8,0.4755830634150744,-0.4215190785516596,-0.006925369227340376,0.0038053213642010282,0.04868092279778606,1725000.0
3.0000000000000004,1.0,0.0,203.0,121.39855,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1897.9999999999998,98.99999999999999,0.8158753239567889,-1.5185345815572966,-0.12651231632806537,-0.5435417501639609,0.20307571491017207,1280000.0
4.0,1.0,0.0,418.0,121.39855,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920.0,163.0,0.6754899796723786,-0.5040895235036003,0.2573813010298015,-1.026480052694397,0.5105447955937363,2175000.0
2.0,1.0,1.0,1031.0,121.39855,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970.0,119.60000000000002,0.875319433105828,-1.2145366264326327,-0.7730064016738546,2.03458385492612,-0.282832431608056,765000.0
2.0,1.0,1.0,73.0,121.39855,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,104.0,-0.3079465134839562,-0.6200261005511003,-0.07983116541548932,0.18983281659699672,-0.03905667851355596,800000.0
2.0,1.0,0.0,133.0,121.39855,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1898.0000000000002,81.95399999999998,0.8597797002642212,-0.9506262737660461,0.13077179530915423,-0.6502494739183337,0.2066274877700743,1301000.0
1.0,1.0,1.0,861.0,121.39855,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970.0,41.2,-0.9159763921000684,0.7409679505402853,-0.23790921246347824,0.7627800320736956,0.20141925789738513,468000.0
